Folder,Offset,SLP,R1p,R1p_err,RedChiSq
1469,1200,400,4.28913103617,0.596649425864,0.513542833462
1468,1000,400,5.07671621497,0.473716920793,0.555411286063
1465,500,400,11.1206225996,0.586751959842,1.18839470705
1464,350,400,16.3582242345,0.711815567476,0.0487803769901
1467,800,400,6.75740333783,0.541257098216,0.326362363353
1466,650,400,8.52835125383,0.621202643514,0.25685850122
1461,-1150,400,4.75815744509,0.60434063174,0.173408105723
1460,-1000,400,5.49747190098,0.58777319718,0.165804516647
1463,200,400,23.0134405172,0.787465999332,0.32703928242
1462,50,400,29.2588765866,0.857432782446,0.22684045924
1490,1000,600,8.417878612,0.511035528453,0.0840930004743
1491,1400,600,5.53689180295,0.568804325067,0.61593914933
1492,1800,600,4.11973389663,0.556167382281,0.497305232235
1418,-200,150,13.3335646576,0.682374347409,0.268817231959
1419,-240,150,11.0448542923,0.566478353651,0.297920961594
1410,0,1200,28.4334366571,0.866433241498,0.199905863662
1411,0,1400,28.3167035352,0.847906345492,0.314408793477
1412,0,1600,28.4407209076,0.850727579426,0.171079436827
1413,0,2000,27.8595995951,0.893806139724,0.129641784235
1414,0,2500,27.8948822844,0.938244285944,0.295877465438
1415,-60,150,28.1229549731,0.835440265243,0.424162089908
1416,-120,150,20.3582595051,0.698128899855,0.224393511568
1417,-160,150,16.3597459276,0.782106105892,0.0910796074329
1483,-1000,600,8.84936523603,0.605501271602,0.453468830877
1482,-800,600,11.2907333731,0.588623368504,0.445929940912
1481,-700,600,13.3388723989,0.682680022251,0.213356575424
1480,-600,600,15.9445732806,0.799262900359,0.322730647913
1487,200,600,25.8675947027,0.804554156784,0.0886934957945
1486,-1800,600,4.34760705039,0.57436358345,0.195891073315
1485,-1400,600,5.84402828922,0.609323612593,0.31795566048
1484,-1200,600,7.05234567434,0.599952564584,0.132988290389
1489,600,600,14.4135674492,0.665089531834,0.148845192299
1488,400,600,19.8913952187,0.766280229054,0.630295172387
1409,0,1000,28.7912533613,1.04497622967,0.0861806170545
1408,0,900,28.7466442966,0.908075816724,0.303134105668
1403,0,300,30.5876362617,0.952379054013,0.270778197759
1402,0,250,30.4187177773,1.10519118892,0.114139879585
1401,0,200,30.695599722,1.1185159372,0.0420712933092
1400,0,150,30.5210226226,1.00596550649,0.316437941209
1407,0,700,29.3584077442,0.866900631538,0.444974967463
1406,0,600,29.1376508684,0.911978924209,0.379403877166
1405,0,500,29.6235609151,0.936456614937,0.587124251284
1404,0,400,29.5902254065,0.884237274578,0.242050787636
1436,-400,200,9.40321610906,0.570065114277,0.240181763878
1437,-450,200,8.33230012581,0.663970140407,0.692825897281
1434,-350,200,10.657879296,0.553204923682,0.615845730954
1435,-400,200,9.06340826458,0.625703258634,0.275069747846
1432,-250,200,14.4093806631,0.689175940966,0.120886420367
1433,-300,200,12.1396098411,0.592238828687,0.265862716739
1430,-150,200,21.2166015777,0.941386774187,0.452765843097
1431,-200,200,17.5581689143,0.660871190167,0.324723043617
1438,-500,200,7.27747969005,0.613077396059,0.110301632484
1439,-550,200,6.63368821514,0.648867533256,0.289706797944
1421,-320,150,8.49146768556,0.672847351292,0.229273658466
1420,-280,150,9.58216061709,0.519465855014,0.24343627498
1423,-400,150,6.924977807,0.607950222928,0.468166085649
1422,-360,150,7.19520311828,0.534082904442,0.545685728187
1425,-440,150,6.40028120669,0.565821410332,0.633394321457
1424,-400,150,7.18690944763,0.564878705315,0.298648186668
1427,300,150,6.82958230445,0.525726820089,0.229286271162
1426,100,150,20.0198158314,0.732692891577,0.18980202178
1429,-100,200,26.3615190277,0.856872247701,0.264141023279
1428,-50,200,30.0253657163,0.915411746465,0.229386316324
1454,-500,400,13.8551364914,0.729404743798,0.264956567074
1455,-550,400,12.4185099901,0.58087836851,0.324425548346
1456,-600,400,11.2443334909,0.678304634067,0.478312612152
1457,-650,400,10.2091556768,0.659002807886,0.515703515792
1450,-350,400,19.0805114612,0.698597358615,0.0703892395544
1451,-400,400,17.1073648707,0.705336815059,0.246504143077
1452,-400,400,17.0999241049,0.704108537169,0.37116106676
1453,-450,400,15.4660923225,0.743669047577,0.179907456095
1458,-700,400,9.23612786316,0.546465820353,0.77275877522
1459,-850,400,7.00298872675,0.555213002844,0.37405374747
1447,-200,400,25.0690465092,0.736696374853,0.0688168189327
1446,-150,400,27.1638112849,0.879902691622,0.0825789302912
1445,-100,400,29.5847294894,0.98163663565,0.407551993361
1444,600,200,4.23483525094,0.585476118974,0.485286272147
1443,400,200,6.88633112173,0.523845470675,0.167634402952
1442,200,200,14.8278806883,0.674609727213,0.164524812795
1441,100,200,22.9983670244,0.798066257519,0.19785511904
1440,-600,200,5.92020323022,0.50922378103,0.441926826044
1449,-300,400,21.148787766,0.73094056051,0.253245777406
1448,-250,400,23.2784077213,0.802341379255,0.173668862178
1472,-250,600,25.8913225128,0.852023642061,0.354670316179
1473,-300,600,24.3483373011,0.788658246704,0.287489488451
1470,-100,600,28.9398319947,1.05874193195,0.346112536502
1471,-200,600,27.0412581749,0.840620732803,0.249502856297
1476,-400,600,21.1966543011,0.691334897941,0.346098117409
1477,-450,600,20.1488011518,0.826568786774,0.0712924378652
1474,-350,600,22.726660513,0.809300592198,0.277840719528
1475,-400,600,21.448579457,0.73882155632,0.0532820574404
1478,-500,600,18.428759878,0.902707758478,0.0725411347266
1479,-550,600,17.029646271,0.736454706075,0.229673728083
