Folder,Offset,SLP,R1p,R1p_err,RedChiSq
1469,-800,600,13.8672276329,1.10988549701,1.31772952628
1468,-700,600,16.6578921505,0.753657243555,0.829944793831
1465,-500,600,25.0941947398,1.00411203495,1.41315100028
1464,-450,600,24.2977685834,1.98637248634,1.82235725022
1467,-600,600,19.7531660104,0.538120944332,0.277384229759
1466,-550,600,21.7515383273,1.15126717702,1.60258132555
1461,-350,600,29.0120840225,0.767176897235,0.446830604736
1460,-300,600,35.5193446554,2.38026172948,4.07743089592
1463,-400,600,28.1825400196,1.44720235385,1.59737805222
1462,-400,600,26.1081976418,0.965883013369,0.751010636911
1490,-1600,1000,8.9038530791,2.05613398404,6.74973541927
1491,-2200,1000,5.78463145661,0.404893866199,0.207861125699
1492,200,1000,27.0950620475,0.645205388609,0.321319684942
1493,500,1000,21.9258211485,0.729039575807,0.805423071853
1494,800,1000,17.2577786825,1.64231324117,3.23821644574
1495,1400,1000,10.4102670329,0.974743911092,1.12377604902
1496,2000,1000,5.95091779868,0.618764107498,0.710178468871
1418,-200,200,25.0453997577,0.839419287041,0.658840616097
1419,-250,200,22.1491287306,0.825154870481,0.750147701549
1410,0,1200,29.2043010231,2.83753190951,5.11263621114
1411,0,1400,28.7952259245,1.42774893096,1.03605335568
1412,0,1600,29.713898775,1.93983267929,3.015715668
1413,0,2000,28.5556298913,0.689812636857,0.620910919444
1414,0,2500,28.60756455,0.791198870581,0.381768227184
1415,-50,200,38.0674755275,1.38206420135,1.04827942539
1416,-100,200,34.5995417337,0.960680376435,0.704852481029
1417,-150,200,29.4589111515,0.567052638065,0.312681637711
1483,-400,1000,26.3170487731,0.665059591511,0.594117337165
1482,-350,1000,27.7818272787,0.75456602584,0.44224345786
1481,-250,1000,30.1920677771,0.745363978153,0.550625203805
1480,-100,1000,30.4142053887,1.07459736312,1.26236656146
1487,-700,1000,19.4681504544,0.734991174014,0.464571667322
1486,-550,1000,21.1658151983,1.19122307173,2.53929526475
1485,-450,1000,23.680473617,1.76961208598,2.83864574716
1484,-400,1000,27.3546275211,1.22723998282,1.86217697388
1489,-1300,1000,10.9045073983,0.703527763774,0.809799096724
1488,-1000,1000,16.342340782,0.835712744834,0.879367268247
1409,0,1000,26.943649492,1.33944642821,0.878181357281
1408,0,900,26.6216770363,1.13977907437,0.968361854354
1403,0,300,35.8918007438,1.7030186511,1.56321583824
1402,0,250,34.9488949623,1.41969220494,1.663717468
1401,0,200,46.1067008758,1.88824707697,5.6269539102
1400,0,150,43.1412255597,1.49116268636,2.32806193277
1407,0,700,35.0739996834,1.39500181401,1.04347067332
1406,0,600,39.0935947683,2.36901115062,4.67500005787
1405,0,500,35.4006128167,1.26603378854,0.857867445419
1404,0,400,35.13843593,1.87614897246,2.11524243193
1436,-300,400,30.0911241337,1.19667373175,1.17549788513
1437,-350,400,26.8645303664,1.70175910209,1.78664830121
1434,-200,400,34.326420248,1.99577975336,3.78117530891
1435,-250,400,31.400305291,0.418149578217,0.215200106499
1432,-100,400,37.4270645404,0.463429612221,0.16728002579
1433,-150,400,35.8250779757,0.617212023518,0.199051757342
1430,400,200,6.26274877244,0.821358489608,0.788790257667
1431,600,200,3.92245521813,1.0018794583,1.63322236126
1438,-400,400,25.26820987,0.861739722964,0.560299350568
1439,-400,400,24.6266570431,0.555024471847,0.486651154284
1421,-350,200,15.7169937359,0.854253246634,1.14729526321
1420,-300,200,17.3433467154,1.01804309517,1.42806033258
1423,-400,200,12.8614747666,0.694712923428,0.648615203495
1422,-400,200,13.6978398766,0.399682912452,0.285580136423
1425,-500,200,10.2553668843,1.88545615479,5.55705985064
1424,-450,200,12.3295737772,0.663273891,1.26594222758
1427,-600,200,7.58130148425,1.28602732874,2.12409184208
1426,-550,200,8.24048580238,0.502266801748,0.392371837316
1429,200,200,16.8600221068,0.791051406303,1.00184637401
1428,100,200,26.5726325921,1.21511297622,1.07611547393
1454,800,400,5.39869076432,0.693553748098,0.557769365766
1455,1000,400,4.64365289688,0.725202337725,1.16670056946
1456,1200,400,5.47304440914,0.507754219488,0.568310286951
1457,-100,600,34.0871602413,1.49280471696,1.51103143228
1450,200,400,27.4530879983,1.5947541586,2.78476808825
1451,350,400,17.7290048053,0.985246230363,0.640042293364
1452,500,400,10.6931516361,1.55059966056,3.14551007421
1453,650,400,9.72815591736,0.827797890713,0.592327932794
1458,-200,600,34.1820781447,0.61999839279,0.459747743808
1459,-250,600,32.0830271619,0.793264642507,0.361927605149
1447,-1000,400,6.11257900897,2.49116109734,5.33955498992
1446,-850,400,8.74472419553,0.860788683292,0.716566159067
1445,-700,400,13.9669317534,0.954665744963,1.47732940895
1444,-650,400,14.399318002,0.448046395908,0.50514660254
1443,-600,400,14.2003839817,1.1202158178,1.39542157442
1442,-550,400,17.0709925282,0.479052889585,0.413823241218
1441,-500,400,19.7252070604,1.14592199446,1.17701772445
1440,-450,400,22.3429994192,0.510684205208,0.183767007075
1449,50,400,34.7219849345,0.516738812658,0.152214224765
1448,-1150,400,5.92443761377,0.834213419046,0.720962649463
1472,-1400,600,5.50611686266,0.844991088352,1.00627738699
1473,-1800,600,5.89874112769,0.582341547558,0.25671969162
1470,-1000,600,9.83871511248,1.01640738854,1.10064442775
1471,-1200,600,8.35126553235,1.10633245794,1.41220433315
1476,600,600,13.6692400194,0.927117489998,1.4662783887
1477,1000,600,6.58494412411,1.47967381536,2.67211372376
1474,200,600,26.8424234025,0.755880618006,0.558685601753
1475,400,600,20.987223471,0.839312932477,0.846381102649
1478,1400,600,6.38970373429,1.31619256994,2.07130167038
1479,1800,600,4.66691826592,0.558824571693,0.738073858311
