Folder,Offset,SLP,R1p,R1p_err,RedChiSq
1546,-640,500,18.31962254712783,0.4019731622680478,0.1871105365422948
1547,-600,500,19.262368907824555,0.38635796843477827,0.2320501828507378
1544,-1000,500,10.29912033242947,0.3518307706890097,0.4281198372523193
1545,-800,500,13.713737888989469,0.37297886752660775,0.5457623223677412
1542,-1400,500,6.455585560148283,0.33363128156583177,1.109904734049626
1543,-1200,500,7.96038770020966,0.338946364545189,0.30284827345935733
1541,-1600,500,5.610059004404455,0.33476692071426084,0.36395084524666976
1548,-560,500,21.048788676780383,0.40879719114806545,0.7238146846963456
1549,-520,500,22.158333260783504,0.418974738683076,1.0720087255600268
1469,120,150,26.8882798263625,0.4593191933784806,0.4536844204421437
1468,180,150,18.50753220168282,0.4488327048811348,0.5541768651799238
1465,360,150,7.94697188933757,0.325645277990025,0.9598507398358086
1464,420,150,6.249896795412572,0.30609301977752956,0.39976961581433385
1467,240,150,13.029716054985466,0.35813814413846107,1.6360303096941513
1466,300,150,9.970263211317764,0.34106653009871535,0.5476493093215807
1461,-120,150,28.618634732204256,0.46550119646866683,0.14930048895250828
1460,-180,150,19.943778038999287,0.42413767151803383,0.16322406788175542
1463,480,150,5.47429246567386,0.3183773645770986,0.856558108620526
1462,-60,150,39.754933041929114,0.6339712054156996,0.45580495185149505
1490,-390,200,11.098818595677544,0.3604727610391814,0.520894039776493
1491,-360,200,12.287636729696986,0.35201764479938047,0.6729137858939875
1492,-300,200,15.488585802830636,0.37265882597163297,1.3810559310183521
1493,-270,200,17.538739908509196,0.3799961789894998,0.7746103066683039
1494,-240,200,20.287994241872564,0.39756487803325413,0.4888171092797403
1495,-180,200,26.056178941497645,0.49366796140617275,0.5025164303327908
1496,-120,200,34.003058112390555,0.5868286889348632,0.08433290850425687
1497,-60,200,42.314835676301584,0.572224479929162,0.26829612301434813
1498,600,200,5.969442117923691,0.3029193321294992,0.964371286825922
1499,540,200,6.629143548014053,0.34240995665100854,0.3898317642636375
1551,-440,500,26.329199092995278,0.4861309534829062,0.5555063824827131
1550,-480,500,24.240897228389738,0.4299638110168244,1.4676733361696213
1553,-300,500,34.15534294359463,0.5699949240582072,0.6763080024412658
1552,-400,500,28.4782671663871,0.5004879891859442,0.33029531695758413
1555,-100,500,43.33554666604472,0.5990086640853594,0.7332002273946367
1554,-200,500,38.59462909153556,0.5975631971198329,0.9947089496946666
1557,1400,500,6.238537873496706,0.3112122891127015,0.593948150192836
1556,1600,500,5.26483399710568,0.31456705889539777,0.5962154709477672
1559,1000,500,9.964379728982438,0.3333676103036993,0.5708535771403236
1558,1200,500,7.536718358775684,0.3261245294944949,1.1346936977029447
1483,-600,200,6.2686992304075915,0.33875827483285226,0.2822812476310881
1482,-630,200,6.212320920161775,0.33774253259336834,1.488294705928877
1481,-660,200,5.758440267422047,0.31688977587091616,0.5275137900121628
1487,-480,200,8.435058554879594,0.3501605444397202,0.48377637141721996
1486,-510,200,8.01714433987123,0.36423762828351725,0.3496138805022889
1485,-540,200,7.458267739851916,0.336102764030384,0.43255317760583256
1484,-570,200,7.065004482560745,0.3031128914059027,0.29432597493381774
1489,-420,200,10.255691797112211,0.3342704205498085,0.6636028359386142
1488,-450,200,9.190475834949666,0.3506501475893048,0.1533252273713745
1524,-180,250,30.448527060391115,0.5703012300466089,0.5157176935082208
1525,-120,250,37.10310052844677,0.5390649751182672,0.8585579810311101
1526,-60,250,42.740341228273806,0.619742437091854,0.8537425971452386
1527,720,250,6.297107630385298,0.35548776977371155,0.9311476871932506
1520,-420,250,13.550761535917857,0.3992744388679092,0.12512855980128254
1521,-360,250,16.57482011371706,0.37072181639814283,0.4779161927715697
1522,-300,250,19.668621560878073,0.4052691555651644,0.8739068201182824
1523,-240,250,25.1591218745994,0.4482049984072539,0.509134709573192
1528,660,250,6.754531966244098,0.3041759847350967,0.5766958538814647
1529,600,250,7.621513686141133,0.3300183431748011,1.0999877275450574
1451,-540,150,5.257122893546689,0.3177092239985753,0.240104113680798
1436,180,100,11.466467197665171,0.36599381289700855,0.5452874495002767
1437,120,100,18.46756793172689,0.37589120371026835,0.8448186137194938
1434,300,100,5.905758348304865,0.32562770788075807,0.7277828110252532
1435,240,100,7.8682173821845325,0.3460446819724716,0.2709194493917658
1432,-30,100,42.525763983306014,0.6098316220350871,0.8166896820243965
1433,360,100,4.715913533289461,0.3213139463233974,0.21618671055391295
1430,-90,100,26.264734901504994,0.44946095083614174,0.8229889699669981
1431,-60,100,34.45053538767256,0.532011263184338,1.0756278529734669
1458,-300,150,10.838912362468072,0.37478582725154796,0.7833489128392767
1438,90,100,24.717633267036174,0.44317666979206793,0.4848859858059288
1439,60,100,32.679941953312344,0.5377230142672443,0.6207418193488068
1537,120,250,35.582345039605066,0.5230618325988177,0.7288572790087897
1536,180,250,28.898325156427443,0.43469378194462094,0.20168781087955495
1535,240,250,22.940435902573466,0.43037679215548463,1.1116733249732036
1534,300,250,18.531914579929293,0.3776782926956686,1.1504236676234927
1533,360,250,14.78687175183472,0.343526718758645,1.303709997830646
1532,420,250,12.53195201430663,0.38772211300906595,0.7284081375879735
1531,480,250,10.538206008012427,0.3365203572630518,0.666659663579398
1530,540,250,8.633055613260886,0.3426376049626348,0.4755918056490279
