,Unnamed: 0,norm_intensity,norm_intensity_error,norm_volume,norm_volume_error,offset(hz),slp(hz),trelax(s),fit_norm_intensity
0,0,0.778264266805,0.00240673789311,0.7883982788510001,0.00851606005347,-1000.0,9.999019136900001,0.2,0.7812733451017628
1,1,0.797987373249,0.00240673789311,0.7872186403479999,0.00851606005347,-922.2222,9.999019136900001,0.2,0.7811824435839357
2,2,0.7890531401549999,0.00240673789311,0.7823733439280001,0.00851606005347,-844.4445,9.999019136900001,0.2,0.7812215652626296
3,3,0.79768006692,0.00240673789311,0.792937015746,0.00851606005347,-766.6667,9.999019136900001,0.2,0.7811149258349227
4,4,0.7734457035660001,0.00240673789311,0.771940554343,0.00851606005347,-688.8889,9.999019136900001,0.2,0.7811021694342116
5,5,0.792501675906,0.00240673789311,0.793856375872,0.00851606005347,-611.1111,9.999019136900001,0.2,0.7810099107427781
6,6,0.778458335408,0.00240673789311,0.774026708892,0.00851606005347,-533.3333,9.999019136900001,0.2,0.7808245921806974
7,7,0.788253771207,0.00240673789311,0.777638124456,0.00851606005347,-455.5555,9.999019136900001,0.2,0.7807457044132106
8,8,0.7859875267149999,0.00240673789311,0.775019949014,0.00851606005347,-377.7778,9.999019136900001,0.2,0.7799365056123485
9,9,0.790167637775,0.00240673789311,0.78262173357,0.00851606005347,-300.0,9.999019136900001,0.2,0.7782123910778572
10,10,0.7801818582979999,0.00240673789311,0.774979824534,0.00851606005347,-300.0,9.999019136900001,0.2,0.7782123910778572
11,11,0.791037780302,0.00240673789311,0.782791678791,0.00851606005347,-290.6897,9.999019136900001,0.2,0.7772113764949463
12,12,0.7793363002779999,0.00240673789311,0.775687204268,0.00851606005347,-281.3793,9.999019136900001,0.2,0.7756522731354288
13,13,0.776512061991,0.00240673789311,0.7847689240360001,0.00851606005347,-272.069,9.999019136900001,0.2,0.7735043927075308
14,14,0.7822536616949999,0.00240673789311,0.786780667841,0.00851606005347,-262.7586,9.999019136900001,0.2,0.7705643193357846
15,15,0.785990879148,0.00240673789311,0.791461008063,0.00851606005347,-253.4483,9.999019136900001,0.2,0.76635199121726
16,16,0.763339609005,0.00240673789311,0.756623086904,0.00851606005347,-244.1379,9.999019136900001,0.2,0.760723588225751
17,17,0.766495738127,0.00240673789311,0.7596861345649999,0.00851606005347,-234.8276,9.999019136900001,0.2,0.7557217781163368
18,18,0.7671565398569999,0.00240673789311,0.759897584209,0.00851606005347,-225.5172,9.999019136900001,0.2,0.7549722354816346
19,19,0.757579384675,0.00240673789311,0.748810171152,0.00851606005347,-216.2069,9.999019136900001,0.2,0.758052379855569
20,20,0.7684099771870001,0.00240673789311,0.767108951198,0.00851606005347,-206.8965,9.999019136900001,0.2,0.7618262603225988
21,21,0.7623025898289999,0.00240673789311,0.750915220298,0.00851606005347,-197.5862,9.999019136900001,0.2,0.7650227299970422
22,22,0.7717557050020001,0.00240673789311,0.762734109007,0.00851606005347,-188.2759,9.999019136900001,0.2,0.7676876841523766
23,23,0.7806877031399999,0.00240673789311,0.790004531873,0.00851606005347,-178.9655,9.999019136900001,0.2,0.7698216234238033
24,24,0.7786002550579999,0.00240673789311,0.781352504956,0.00851606005347,-169.6552,9.999019136900001,0.2,0.7710877251451485
25,25,0.775962263031,0.00240673789311,0.767097487061,0.00851606005347,-160.3448,9.999019136900001,0.2,0.7711377279440893
26,26,0.767321554044,0.00240673789311,0.7639896443459999,0.00851606005347,-151.0345,9.999019136900001,0.2,0.7700515726348063
27,27,0.7726843288549999,0.00240673789311,0.7845667093909999,0.00851606005347,-141.7241,9.999019136900001,0.2,0.7685014050253338
28,28,0.771189516372,0.00240673789311,0.7691663392550001,0.00851606005347,-132.4138,9.999019136900001,0.2,0.7674373957787289
